,Python/is_empty1,Python/is_empty2,C++/is_empty,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
40,31.57264239853248,7.7830474998336285,5.940855500521138,1788.960179022979,TTTT,33442,267454,1616,811,5,30470,25,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | Fin(21)))))))))))))))))))))) & Fin(22) & (Inf(23) | Fin(24)),parity-like
41,1.6711805600789376,0.9488592059351504,0.31888350297231227,7.251821820391342,TTTT,608,4864,179,68,36,429,16,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))) & Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | Fin(15)))))),parity-like
42,0.9541562179801986,0.24292985699139535,0.09019781679380685,4.158804799662903,TTTT,722,5772,6,1,1,717,15,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))))),parity-like
43,1.7081274298834614,0.6753137599444017,0.21945887099718675,4.518495120573789,TTTT,821,6562,248,98,19,541,14,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13)))))))))),parity-like
44,1.2054497000644915,0.4366451259702444,0.15403213750687428,10.647460600011982,TTTT,1165,4648,581,58,10,558,28,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))))))))) & Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | (Fin(24) & (Inf(25) | (Fin(26) & Inf(27))))))))))))),parity-like
45,3.513013379997574,2.7940584399038926,0.7240711059421301,23.164614802226424,TTTT,1252,10016,13,8,6,1245,15,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))),parity-like
46,1.0503941948991269,0.6023106160573661,0.24540867801988497,16.40518080093898,TTTT,1248,9968,144,14,8,1078,17,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))))))))) & Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | Fin(16)))))),parity-like
47,11.117420447408222,2.7537313103675842,1.204682975076139,239.75970299215987,TTTT,2778,21993,526,366,83,2236,26,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & Inf(11))))))))))) & Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | (Fin(24) & Inf(25))))))))))))),parity-like
48,1.423486200219486,0.19700245451531373,0.0894323530024849,3.2496764103416353,TTTT,637,5090,246,80,17,402,9,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))),parity-like
49,1.8731076651602052,1.0511058950214647,0.3658801710116677,8.906582279596478,TTTT,1083,8664,263,43,13,827,14,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13)))))))),parity-like
50,0.055152259604074064,0.004018111500190571,0.0013480248552514241,3.7678740301635116,FFFF,503,3654,4,2,1,500,13,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & Inf(12)))))))))))),parity-like
51,0.9660987480310723,0.005717584879603237,0.0027726340695517137,140.737818001071,FFFF,8405,67222,4,1,1,8402,20,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | Fin(19))))))))))))))))))),parity-like
52,0.14033967550494708,0.0038088316295761615,0.0011061003900249488,12.166088950471021,FFFF,867,6936,91,91,91,867,18,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17))))))))))))))))),parity-like
53,0.0653814765973948,0.0037483073503244667,0.0009748439419781789,0.9983316648867913,FFFF,459,3658,83,46,33,409,7,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))),parity-like
54,0.09019679239718244,0.0041649902600329365,0.0014364615301019513,1.8699877147446387,FFFF,585,4642,319,147,89,352,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
55,0.33169661002466455,0.0057848804001696405,0.0029839447897393257,16.43490365240723,FFFF,1955,15640,429,290,98,1624,12,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11))))))))))),parity-like
56,0.04166935259709135,0.004034667339874431,0.0013481879950268194,0.907134322100319,FFFF,495,2326,190,48,11,266,9,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & Inf(8)))))))),parity-like
57,0.41084265196695924,0.004487332419957965,0.0016844728199066595,47.68400420434773,FFFF,3910,31270,6,2,2,3906,18,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17))))))))))))))))),parity-like
58,0.07025274960324168,0.004780722899595275,0.0019910421600798146,1.5595333999954164,FFFF,483,3860,248,99,91,326,13,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))),parity-like
59,0.08132667040918022,0.0038793362298747526,0.0012306304500089027,2.58435413998086,FFFF,450,3383,21,16,13,442,14,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))))))))),parity-like
60,0.2274924940429628,0.005336923979921266,0.002547147070290521,5.332710340153426,FFFF,949,7592,60,26,15,904,13,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))),parity-like
61,0.4931350739207119,0.004754676739685238,0.002003327140118927,16.28175309742801,FFFF,2247,17976,211,103,102,2138,13,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))),parity-like
62,0.13352729947655462,0.007874550059204921,0.005148961440427229,3.1668103497941047,FFFF,749,5985,213,130,48,462,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
63,0.2474800880299881,0.004917592200217769,0.002133614169433713,4.465333039406687,FFFF,942,7286,360,359,44,555,16,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & Inf(15))))))))))))))),parity-like
64,0.21142256702296436,0.004289893619716168,0.0015155811500153504,8.308808699948713,FFFF,1209,9657,363,213,127,954,13,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))),parity-like
65,0.06325255739502608,0.0038196695200167596,0.0012190758899669164,1.8176183648756705,FFFF,325,2600,70,69,55,310,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
66,0.08701780220726504,0.0048083872604183855,0.0020867345097940414,4.168900459771976,FFFF,801,6092,6,1,1,796,8,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7))))))),parity-like
67,0.8802645460236818,0.004670927959959954,0.0018934998201439158,43.773131200578064,FFFF,4894,39150,1901,1101,834,3771,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & Inf(17))))))))))))))))),parity-like
68,0.04923422560095787,0.003663325430243276,0.0009941236401209608,1.9372799299890175,FFFF,393,3140,2,1,1,392,10,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9))))))))),parity-like
69,1.1027833700063638,0.006103038559667766,0.003065438910271041,311.19125901022926,FFFF,10577,84612,569,330,301,10309,18,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17))))))))))))))))),parity-like
70,0.43250122596509755,0.004778226120397449,0.0020054369699209927,43.20995680755004,FFFF,4177,33416,116,27,11,4067,12,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11))))))))))),parity-like
71,0.4199205379700288,0.004149834879208356,0.0014251602848526091,20.27056019869633,FFFF,2332,18656,714,208,85,1676,19,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | Fin(18)))))))))))))))))),parity-like
72,0.04623786099255085,0.0039605580805800854,0.001304858124931343,2.133806049823761,FFFF,259,2072,17,10,9,251,14,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13))))))))))))),parity-like
73,0.06850018280092626,0.0034974880301160737,0.0008547675779554993,0.9632342359982431,FFFF,252,2016,35,11,5,222,9,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))),parity-like
74,0.05837744759628549,0.003815821720054373,0.0011336869600927458,1.5513555050711147,FFFF,429,3432,111,25,22,332,9,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))),parity-like
75,0.1584004510077648,0.003765113219851628,0.0010392728401347996,4.913640239974484,FFFF,927,6364,274,160,87,729,13,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & Inf(12)))))))))))),parity-like
76,0.3544591870158911,0.004966658640187234,0.0022436526900855825,17.245464550796896,FFFF,2939,21964,515,30,24,2443,13,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))),parity-like
77,0.05670478360261768,0.003396344410139136,0.0007935168539406731,1.0153877799166366,FFFF,220,1599,48,32,32,204,12,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & Inf(11))))))))))),parity-like
78,0.31072222301736474,0.005914624279830605,0.003194674240075983,14.48628850048408,FFFF,2767,22136,904,110,77,1940,14,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13))))))))))))),parity-like
79,0.025462380400858818,0.0034160061500733718,0.0008311066559981555,0.554478956037201,FFFF,118,944,30,21,19,107,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
80,0.05065283359726891,0.0035550800699274986,0.0009559695899952203,1.1378761500236578,FFFF,262,1944,97,73,25,190,12,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & Inf(11))))))))))),parity-like
81,34.609314100816846,0.04873237700667232,0.045531432202551514,52372.48082604492,FFFF,217484,1739865,67990,12145,11525,161016,25,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | Fin(24)))))))))))))))))))))))),parity-like
82,0.09260233619716018,0.004044218879425898,0.0014039766750647685,1.8870461799087934,FFFF,603,4824,132,79,14,460,7,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))),parity-like
83,0.0737322079949081,0.0036623558797873558,0.0010114180902019143,0.9098593859234825,FFFF,378,2814,190,137,40,174,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & Inf(9))))))))),parity-like
84,0.7392239839537069,0.0052609397401101885,0.0024582088697934525,159.5742085191887,FFFF,7495,59960,1,1,1,7495,18,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17))))))))))))))))),parity-like
85,0.6685369859915227,0.005394936199299991,0.002543527469970286,73.36578540271148,FFFF,6571,46905,71,13,11,6511,15,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & Inf(14)))))))))))))),parity-like
86,0.2856108500272967,0.0044871274405159055,0.001828815134940669,23.93789329798892,FFFF,2155,17236,2,1,1,2154,12,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11))))))))))),parity-like
87,0.0748554105986841,0.003730199679848738,0.0010368995851604268,1.898457705101464,FFFF,755,4906,260,115,113,608,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
88,0.044091683195438235,0.0037317373894620687,0.0010488974949112162,1.7836829400039278,FFFF,343,2740,2,1,1,342,8,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7))))))),parity-like
89,0.17363817998557352,0.004341176899615675,0.0016021674202056602,2.6850929396459833,FFFF,3249,12977,2913,20,11,347,15,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))))))),parity-like
90,3.444128460250795,0.01059930634801276,0.007361282240599394,2823.468270013109,FFFF,33442,267454,1616,811,788,32614,22,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | Fin(21))))))))))))))))))))),parity-like
91,0.03528581429854967,0.0038037097302731126,0.0011694980799802578,0.8279018759494647,FFFF,255,2004,68,28,22,209,9,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))),parity-like
92,0.07307203259551898,0.004502078500809148,0.0016884123199270107,4.918402780313045,FFFF,675,5396,4,1,1,672,12,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11))))))))))),parity-like
93,0.04422172899357975,0.0037175606499658897,0.0009878141098306514,0.9536059260135517,FFFF,282,2246,104,47,47,225,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))),parity-like
94,0.051165255391970275,0.0038703859999077396,0.0011125799099681898,0.8338537020608783,FFFF,484,1861,237,16,8,251,14,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))))))))),parity-like
95,0.049303075205534695,0.003973291480215266,0.0012937901649274863,1.6360868499032222,FFFF,347,2776,1,1,1,347,8,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7))))))),parity-like
96,0.06802096440223977,0.003865949569735676,0.0011228268899139949,1.9017701348639093,FFFF,572,4560,69,9,8,508,10,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9))))))))),parity-like
97,0.28752341301878914,0.005440378698986024,0.002594453390338458,6.391697899671271,FFFF,1512,11921,282,192,46,1244,14,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))))))))),parity-like
98,0.07035207679728046,0.003995060810120776,0.0012683587049832567,1.6308580548502505,FFFF,637,5090,246,80,17,402,6,Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | Fin(5))))),parity-like
99,0.10325279651442543,0.006448182719759643,0.003653835550067015,2.642152479966171,FFFF,750,6000,192,22,15,573,9,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))),parity-like
